Date,HS300收盘价,CRB现货指数：综合,中债综合指数,定期存款利率：3个月（月）
2006-12-13,1803.86,364.91,118.8858,1.022881059083148
2006-12-14,1836.14,364.55,118.8895,1.0229322490876338
2006-12-15,1867.64,363.7,118.9246,1.0229834416539196
2006-12-18,1916.11,363.3,118.9383,1.0230346367821337
2006-12-19,1921.44,364.63,118.9401,1.023085834472404
2006-12-20,1936.55,363.37,118.9347,1.0231370347248585
2006-12-21,1908.99,364.91,118.9495,1.023188237539626
2006-12-22,1895.64,364.98,118.9105,1.0232394429168343
2006-12-25,1939.1,364.98,118.9204,1.023290650856612
2006-12-26,1938.24,365.57,118.9255,1.023341861359087
2006-12-27,1982.88,367.21,118.9205,1.0233930744243878
2006-12-28,1979.93,368.37,118.9464,1.0234442900526424
2006-12-29,2041.05,368.22,118.9605,1.0234955082439792
2007-01-04,2067.09,361.59,119.0259,1.0235467289985265
2007-01-05,2072.88,360.68,119.0798,1.0235979523164125
2007-01-08,2131.56,359.31,119.0787,1.0236491781977657
2007-01-09,2200.09,357.13,119.1289,1.0237004066427142
2007-01-10,2255.97,358.02,119.15799999999999,1.0237516376513862
2007-01-11,2231.63,361.11,119.1955,1.0238028712239102
2007-01-12,2173.75,364.1,119.17399999999999,1.0238541073604144
2007-01-15,2287.34,364.1,119.219,1.023905346061027
2007-01-16,2353.87,363.41,119.2527,1.023956587325877
2007-01-17,2308.93,363.96,119.2584,1.0240078311550915
2007-01-18,2317.1,363.39,119.2576,1.0240590775488
2007-01-19,2396.09,364.28,119.255,1.02411032650713
2007-01-22,2491.31,364.67,119.2867,1.0241615780302105
2007-01-23,2508.13,368.04,119.2793,1.0242128321181694
2007-01-24,2536.43,366.64,119.2847,1.0242640887711352
2007-01-25,2452.83,368.41,119.2791,1.0243153479892364
2007-01-26,2512.92,367.17,119.2936,1.0243666097726012
2007-01-29,2576.92,364.7,119.315,1.0244178741213579
2007-01-30,2551.88,365.76,119.2639,1.0244691410356352
2007-01-31,2385.34,365.6,119.2294,1.0245204105155612
2007-02-01,2395.17,364.64,119.2227,1.0245716825612643
2007-02-02,2298.0,364.7,119.2101,1.024622957172873
2007-02-05,2271.8,365.08,119.21600000000001,1.0246742343505162
2007-02-06,2316.04,363.93,119.1963,1.0247255140943214
2007-02-07,2369.79,365.04,119.1716,1.0247767964044177
2007-02-08,2410.6,365.45,119.1598,1.0248280812809332
2007-02-09,2397.25,367.59,119.1025,1.0248793687239963
2007-02-12,2485.39,368.28,119.1056,1.0249306587337357
2007-02-13,2522.63,368.3,119.1406,1.0249819513102796
2007-02-14,2588.35,369.08,119.1491,1.0250332464537566
2007-02-15,2668.63,373.71,119.1653,1.0250845441642953
2007-02-16,2676.74,373.11,119.17,1.025135844442024
2007-02-26,2707.68,377.67,119.3123,1.0251871472870708
2007-02-27,2457.49,375.43,119.2948,1.025238452699565
2007-02-28,2544.57,375.86,119.2857,1.0252897606796345
2007-03-01,2473.54,376.58,119.3045,1.0253410712274078
2007-03-02,2508.73,375.83,119.3063,1.0253923843430142
2007-03-05,2475.61,376.61,119.3181,1.0254437000265808
2007-03-06,2520.29,378.6,119.2977,1.0254950182782372
2007-03-07,2589.44,380.93,119.315,1.0255463390981114
2007-03-08,2627.63,382.13,119.2703,1.0255976624863323
2007-03-09,2611.39,381.64,119.2182,1.0256489884430282
2007-03-12,2616.17,381.73,119.2389,1.0257003169683276
2007-03-13,2640.17,380.93,119.2176,1.0257516480623592
2007-03-14,2597.36,380.28,119.1997,1.0258029817252514
2007-03-15,2645.55,382.37,119.19200000000001,1.0258543179571329
2007-03-16,2604.23,383.37,119.1554,1.0259056567581322
2007-03-19,2659.41,383.41,119.1082,1.0259569981283778
2007-03-20,2672.77,384.53,119.0426,1.0260083420679984
2007-03-21,2702.6,387.47,118.9961,1.0260596885771225
2007-03-22,2711.32,388.34,118.9833,1.0261110376558789
2007-03-23,2716.27,389.82,118.9454,1.0261623893043958
2007-03-26,2764.03,389.93,118.9789,1.0262137435228025
2007-03-27,2784.02,389.77,118.9874,1.0262651003112266
2007-03-28,2797.65,389.46,118.9964,1.0263164596697976
2007-03-29,2783.31,389.75,119.0142,1.0263678215986436
2007-03-30,2781.78,389.2,119.0282,1.0264191860978935
2007-04-02,2850.11,386.61,119.0552,1.026470553167676
2007-04-03,2888.12,386.28,119.0453,1.0265219228081193
2007-04-04,2911.82,388.25,119.0539,1.0265732950193525
2007-04-05,2945.05,389.84,119.0691,1.026624669801504
2007-04-06,2972.01,389.84,119.0451,1.0266760471547025
2007-04-09,3038.17,390.17,119.022,1.0267274270790767
2007-04-10,3081.57,392.7,118.9804,1.0267788095747554
2007-04-11,3121.32,392.98,118.9694,1.0268301946418672
2007-04-12,3176.44,392.53,118.9813,1.0268815822805406
2007-04-13,3169.23,394.73,118.9705,1.0269329724909044
2007-04-16,3256.0,394.66,118.9745,1.0269843652730877
2007-04-17,3283.6,395.63,118.9187,1.0270357606272185
2007-04-18,3304.5,395.54,118.8299,1.027087158553426
2007-04-19,3150.3,395.01,118.8105,1.0271385590518387
2007-04-20,3289.28,396.18,118.7785,1.0271899621225855
2007-04-23,3431.32,395.91,118.8034,1.027241367765795
2007-04-24,3445.2,397.64,118.7757,1.027292775981596
2007-04-25,3448.28,398.87,118.7436,1.0273441867701172
2007-04-26,3493.58,395.99,118.77799999999999,1.0273956001314877
2007-04-27,3470.52,396.2,118.79299999999999,1.0274470160658355
2007-04-30,3558.71,396.41,118.8755,1.0275035264702637
2007-05-08,3686.03,403.3,118.9469,1.0275600399828089
2007-05-09,3701.28,404.02,118.9562,1.0276165566036424
2007-05-10,3724.51,404.82,118.8968,1.0276730763329351
2007-05-11,3702.61,405.3,118.8103,1.027729599170858
2007-05-14,3734.42,405.18,118.637,1.0277861251175822
2007-05-15,3604.64,406.91,118.3803,1.027842654173278
2007-05-16,3700.29,407.17,118.3394,1.027899186338117
2007-05-17,3778.61,405.47,118.3218,1.0279557216122703
2007-05-18,3776.63,405.39,118.3049,1.0280122599959087
2007-05-21,3831.44,408.79,117.9753,1.0280688014892032
2007-05-22,3870.49,407.37,117.895,1.028125346092325
2007-05-23,3938.95,406.75,117.8738,1.0281818938054448
2007-05-24,3919.75,406.85,117.8938,1.028238444628734
2007-05-25,3985.25,408.51,117.9011,1.0282949985623635
2007-05-28,4072.58,408.51,117.928,1.0283515556065044
2007-05-29,4168.29,406.54,117.9548,1.0284081157613278
2007-05-30,3886.46,407.94,117.9606,1.028464679027005
2007-05-31,3927.95,409.82,117.98100000000001,1.0285237905107074
2007-06-01,3803.95,409.76,117.9869,1.0285829053918698
2007-06-04,3511.43,412.72,117.9934,1.0286420236706872
2007-06-05,3634.63,413.63,118.0003,1.0287011453473551
2007-06-06,3677.58,413.04,117.9771,1.0287602704220689
2007-06-07,3802.3,413.71,117.955,1.0288193988950236
2007-06-08,3837.87,411.06,117.9083,1.0288785307664148
2007-06-11,3931.86,414.03,117.8344,1.0289376660364375
2007-06-12,4036.11,413.06,117.6764,1.028996804705287
2007-06-13,4118.27,414.4,117.5871,1.0290559467731597
2007-06-14,4075.82,415.85,117.4881,1.0291150922402494
2007-06-15,4099.38,418.19,117.4181,1.0291742411067526
2007-06-18,4227.57,419.67,117.3887,1.029233393372864
2007-06-19,4253.0,416.98,117.2922,1.0292925490387796
2007-06-20,4157.6,417.12,117.2373,1.0293517081046943
2007-06-21,4197.28,416.69,117.0834,1.0294108705708038
2007-06-22,4051.43,413.46,117.104,1.0294700364373035
2007-06-25,3877.59,413.77,117.1007,1.0295292057043886
2007-06-26,3928.21,413.58,117.09700000000001,1.0295883783722548
2007-06-27,4040.48,410.6,117.0723,1.0296475544410977
2007-06-28,3858.52,410.95,116.9855,1.029706733911112
2007-06-29,3764.08,413.71,116.9395,1.0297659167824942
2007-07-02,3757.66,414.66,116.9747,1.0298251030554393
2007-07-03,3832.23,414.35,116.9876,1.0298842927301428
2007-07-04,3743.58,414.35,117.0042,1.0299434858068002
2007-07-05,3537.44,416.68,116.9939,1.030002682285607
2007-07-06,3710.28,417.25,116.9811,1.0300618821667589
2007-07-09,3821.3,418.51,116.9529,1.0301210854504514
2007-07-10,3775.62,417.1,116.8937,1.03018029213688
2007-07-11,3789.87,419.82,116.8994,1.0302395022262405
2007-07-12,3816.92,421.23,116.8619,1.0302987157187282
2007-07-13,3820.12,421.06,116.8534,1.0303579326145391
2007-07-16,3697.97,418.69,116.8812,1.030417152913868
2007-07-17,3789.65,418.08,116.8741,1.0304763766169112
2007-07-18,3807.57,420.1,116.8797,1.0305356037238642
2007-07-19,3807.0,420.29,116.8786,1.0305948342349227
2007-07-20,3971.88,421.42,116.8764,1.0306540681502825
2007-07-23,4156.72,421.01,116.8784,1.0307133054701385
2007-07-24,4161.35,422.21,116.8535,1.030772546194687
2007-07-25,4255.46,420.98,117.0707,1.0308317903241238
2007-07-26,4303.19,419.96,117.251,1.0308910378586442
2007-07-27,4307.14,418.72,117.3023,1.030950288798444
2007-07-30,4410.3,420.55,117.3411,1.0310095431437192
2007-07-31,4460.56,420.73,117.3397,1.031076441670105
2007-08-01,4290.48,419.03,117.374,1.0311433445372973
2007-08-02,4436.19,419.14,117.4011,1.0312102517455777
2007-08-03,4598.38,419.76,117.4047,1.0312771632952278
2007-08-06,4703.98,422.32,117.4325,1.0313440791865294
2007-08-07,4724.55,423.26,117.4048,1.031410999419764
2007-08-08,4668.09,423.67,117.3977,1.0314779239952137
2007-08-09,4777.29,420.13,117.4351,1.0315448529131601
2007-08-10,4726.68,416.5,117.4536,1.0316117861738845
2007-08-13,4721.19,417.28,117.4633,1.0316787237776694
2007-08-14,4795.57,415.35,117.5005,1.0317456657247963
2007-08-15,4798.75,412.69,117.586,1.031812612015547
2007-08-16,4721.94,407.2,117.5928,1.0318795626502035
2007-08-17,4626.58,406.63,117.6128,1.0319465176290474
2007-08-20,4885.43,408.08,117.6618,1.0320134769523608
2007-08-21,4972.71,407.65,117.6992,1.0320804406204254
2007-08-22,5051.69,409.53,117.7343,1.0321474086335232
2007-08-23,5135.93,412.3,117.7719,1.0322143809919362
2007-08-24,5217.58,412.01,117.8175,1.0322813576959462
2007-08-27,5243.15,410.8,117.9131,1.0323483387458354
2007-08-28,5251.77,410.0,117.9035,1.0324153241418856
2007-08-29,5171.82,410.17,117.8827,1.0324823138843788
2007-08-30,5241.23,411.46,117.8896,1.0325493079735972
2007-08-31,5296.81,413.47,117.9139,1.0326239384909681
2007-09-03,5419.17,413.47,117.9826,1.0326985744024773
2007-09-04,5360.33,413.13,117.9828,1.032773215708515
2007-09-05,5363.25,412.41,117.9715,1.0328478624094712
2007-09-06,5412.04,412.48,117.9609,1.032922514505736
2007-09-07,5294.8,413.04,117.9255,1.0329971719976991
2007-09-10,5377.22,413.57,117.9519,1.0330718348857502
2007-09-11,5124.09,415.66,117.8302,1.0331465031702798
2007-09-12,5202.86,417.31,117.7538,1.0332211768516777
2007-09-13,5349.97,416.28,117.7157,1.0332958559303342
2007-09-14,5397.28,415.98,117.1267,1.033370540406639
2007-09-17,5498.91,418.5,116.9325,1.0334452302809825
2007-09-18,5476.84,419.83,116.9525,1.033519925553755
2007-09-19,5419.27,420.28,117.012,1.0335946262253466
2007-09-20,5494.92,422.82,117.0199,1.0336693322961474
2007-09-21,5468.1,423.74,117.1578,1.0337440437665475
2007-09-24,5513.9,424.91,117.214,1.0338187606369378
2007-09-25,5454.62,423.82,117.2433,1.0338934829077078
2007-09-26,5361.02,425.28,117.3651,1.0339682105792485
2007-09-27,5427.66,427.03,117.5219,1.0340429436519494
2007-09-28,5580.81,426.43,117.6633,1.0341176821262017
2007-10-08,5653.14,419.4,117.8452,1.0341924260023956
2007-10-09,5675.93,418.68,117.8447,1.0342671752809214
2007-10-10,5685.76,421.09,117.863,1.0343419299621697
2007-10-11,5760.08,421.65,117.8876,1.0344166900465308
2007-10-12,5737.22,421.57,117.88600000000001,1.0344914555343958
2007-10-15,5821.45,424.78,117.8943,1.0345662264261546
2007-10-16,5877.2,423.62,117.8853,1.0346410027221982
2007-10-17,5824.12,422.09,117.7125,1.0347157844229165
2007-10-18,5615.75,425.68,117.6804,1.034790571528701
2007-10-19,5614.06,426.04,117.6365,1.0348653640399421
2007-10-22,5472.68,424.41,117.6013,1.0349401619570302
2007-10-23,5540.09,425.18,117.5629,1.0350149652803564
2007-10-24,5588.01,422.97,117.5476,1.035089774010311
2007-10-25,5333.79,424.02,117.58,1.0351645881472855
2007-10-26,5394.81,425.95,117.5491,1.0352394076916704
2007-10-29,5508.36,427.5,117.6705,1.0353142326438562
2007-10-30,5596.07,425.38,117.7016,1.035389063004234
2007-10-31,5688.54,427.61,117.7079,1.0354715317894492
2007-11-01,5605.23,427.91,117.6885,1.035554007143307
2007-11-02,5472.93,425.69,117.6555,1.0356364890663303
2007-11-05,5360.31,425.95,117.5983,1.0357189775590423
2007-11-06,5317.55,428.32,117.5277,1.0358014726219669
2007-11-07,5350.63,426.81,117.4261,1.0358839742556267
2007-11-08,5093.67,426.26,117.3217,1.0359664824605452
2007-11-09,5040.53,425.81,117.2411,1.036048997237246
2007-11-12,4978.25,424.53,117.2038,1.0361315185862523
2007-11-13,4939.24,423.91,117.1988,1.036214046508088
2007-11-14,5145.89,426.39,117.1349,1.0362965810032765
2007-11-15,5081.11,425.04,117.1393,1.0363791220723408
2007-11-16,5007.66,425.12,117.0953,1.0364616697158051
2007-11-19,4994.42,424.81,117.1334,1.0365442239341929
2007-11-20,5069.38,424.99,117.1578,1.036626784728028
2007-11-21,4997.62,423.95,117.1792,1.036709352097834
2007-11-22,4772.62,423.95,117.1614,1.0367919260441345
2007-11-23,4856.16,426.3,117.2174,1.0368745065674536
2007-11-26,4800.08,425.9,117.2802,1.0369570936683152
2007-11-27,4711.15,424.79,117.3555,1.0370396873472432
2007-11-28,4648.75,426.11,117.3738,1.0371222876047612
2007-11-29,4842.07,428.68,117.3897,1.0372048944413934
2007-11-30,4737.41,427.99,117.4185,1.037287507857664
2007-12-03,4772.67,426.92,117.4395,1.0373701278540968
2007-12-04,4829.21,426.48,117.4524,1.037452754431216
2007-12-05,4965.95,423.55,117.4682,1.0375353875895457
2007-12-06,4971.06,424.29,117.5063,1.0376180273296105
2007-12-07,5041.35,426.66,117.5147,1.037700673651934
2007-12-10,5133.56,427.48,117.5468,1.0377833265570406
2007-12-11,5140.0,427.56,117.5784,1.0378659860454549
2007-12-12,5077.39,429.83,117.6317,1.0379486521177017
2007-12-13,4884.3,428.22,117.6037,1.0380313247743045
2007-12-14,4977.65,427.94,117.728,1.0381140040157877
2007-12-17,4857.29,426.04,117.7943,1.0381966898426764
2007-12-18,4829.91,425.56,117.8385,1.038279382255495
2007-12-19,4946.29,423.34,117.8441,1.038362081254768
2007-12-20,5037.2,427.77,117.8574,1.03844478684102
2007-12-21,5101.85,429.2,117.8438,1.0385274990147757
2007-12-24,5207.13,428.32,117.9101,1.0386102177765597
2007-12-25,5216.81,428.32,117.9249,1.0386929431268968
2007-12-26,5265.03,429.34,117.9428,1.0387756750663115
2007-12-27,5367.53,429.5,118.0813,1.0388584135953294
2007-12-28,5338.28,428.2,118.0377,1.0389411587144746
2008-01-02,5385.1,429.94,118.1034,1.0390239104242722
2008-01-03,5422.03,431.07,118.0966,1.0391066687252473
2008-01-04,5483.65,433.19,118.0986,1.0391894336179246
2008-01-07,5556.59,431.38,118.1596,1.0392722051028294
2008-01-08,5528.05,431.54,118.1995,1.0393549831804867
2008-01-09,5613.76,431.75,118.2125,1.0394377678514215
2008-01-10,5672.15,430.17,118.2113,1.0395205591161591
2008-01-11,5699.15,431.47,118.25,1.0396033569752243
2008-01-14,5731.76,433.65,118.2483,1.0396861614291433
2008-01-15,5696.45,431.71,118.2626,1.0397689724784405
2008-01-16,5505.72,431.32,118.2715,1.0398517901236417
2008-01-17,5365.62,432.51,118.2933,1.0399346143652717
2008-01-18,5414.47,432.99,118.3281,1.0400174452038562
2008-01-21,5145.73,432.99,118.4031,1.0401002826399208
2008-01-22,4753.87,431.6,118.406,1.040183126673991
2008-01-23,4975.11,429.04,118.6084,1.040265977306592
2008-01-24,5027.21,431.76,118.7923,1.04034883453825
2008-01-25,5077.43,433.36,118.8741,1.0404316983694901
2008-01-28,4731.88,434.54,118.9874,1.0405145688008377
2008-01-29,4762.08,437.53,119.0012,1.040597445832819
2008-01-30,4710.65,437.13,119.1051,1.04068032946596
2008-01-31,4620.4,439.89,119.235,1.0407759618996322
2008-02-01,4571.95,441.48,119.5649,1.0408716031213656
2008-02-04,4950.12,443.03,119.7409,1.0409672531319678
2008-02-05,4921.83,443.3,119.773,1.0410629119322463
2008-02-13,4816.08,451.66,119.8748,1.0411585795230092
2008-02-14,4880.25,457.06,119.8862,1.0412542559050637
2008-02-15,4813.31,457.2,119.8757,1.0413499410792175
2008-02-18,4910.99,457.2,119.8831,1.0414456350462795
2008-02-19,5020.75,461.39,119.7689,1.0415413378070577
2008-02-20,4908.72,461.58,119.8041,1.041637049362359
2008-02-21,4876.03,464.68,119.8516,1.0417327697129926
2008-02-22,4702.24,466.69,119.9308,1.041828498859766
2008-02-25,4519.78,470.95,120.0002,1.0419242368034882
2008-02-26,4515.53,474.37,120.0743,1.0420199835449673
2008-02-27,4639.77,476.31,120.1362,1.0421157390850118
2008-02-28,4622.06,481.43,120.1993,1.04221150342443
2008-02-29,4674.55,483.72,120.2108,1.0423072765640309
2008-03-03,4790.74,485.73,120.2404,1.042403058504623
2008-03-04,4671.15,484.74,120.2069,1.0424988492470149
2008-03-05,4628.72,483.66,120.1861,1.0425946487920157
2008-03-06,4685.03,481.3,120.1931,1.042690457140434
2008-03-07,4621.69,475.8,120.1809,1.0427862742930794
2008-03-10,4431.59,472.95,120.2223,1.0428821002507602
2008-03-11,4441.18,477.73,120.2005,1.0429779350142858
2008-03-12,4309.65,478.52,120.2365,1.043073778584466
2008-03-13,4198.96,479.79,120.2746,1.0431696309621092
2008-03-14,4157.87,481.21,120.3226,1.043265492148025
2008-03-17,3965.28,475.57,120.3791,1.043361362143023
2008-03-18,3763.95,474.89,120.4063,1.0434572409479128
2008-03-19,3888.86,469.37,120.4967,1.0435531285635038
2008-03-20,4001.83,462.25,120.5557,1.0436490249906056
2008-03-21,4037.83,462.25,120.6006,1.043744930230028
2008-03-24,3857.09,464.45,120.6813,1.0438408442825808
2008-03-25,3905.77,466.78,120.814,1.043936767149074
2008-03-26,3914.37,469.5,120.884,1.0440326988303172
2008-03-27,3748.92,469.93,120.955,1.0441286393271207
2008-03-28,3918.16,468.47,120.9703,1.0442245886402943
2008-03-31,3790.53,464.73,120.9988,1.0443205467706491
2008-04-01,3582.86,463.39,120.9736,1.044416513718994
2008-04-02,3547.98,463.84,120.9709,1.0445124894861404
2008-04-03,3650.7,465.62,121.0053,1.0446084740728985
2008-04-07,3845.82,467.81,121.0565,1.044704467480078
2008-04-08,3891.06,467.35,121.0714,1.0448004697084905
2008-04-09,3688.13,472.07,121.0904,1.0448964807589456
2008-04-10,3754.72,473.27,121.1079,1.044992500632255
2008-04-11,3783.73,472.6,121.1195,1.0450885293292285
2008-04-14,3536.33,474.07,121.1732,1.0451845668506776
2008-04-15,3583.3,476.3,121.2097,1.0452806131974128
2008-04-16,3494.02,466.15,121.2239,1.045376668370246
2008-04-17,3386.63,467.33,121.2415,1.045472732369987
2008-04-18,3272.5,466.32,121.2858,1.045568805197448
2008-04-21,3267.55,464.76,121.3215,1.0456648868534395
2008-04-22,3296.28,468.21,121.3348,1.045760977338773
2008-04-23,3453.73,468.53,121.3406,1.04585707665426
2008-04-24,3774.5,468.46,121.2278,1.045953184800712
2008-04-25,3803.07,469.69,121.189,1.0460493017789405
2008-04-28,3729.15,471.31,121.2378,1.0461454275897564
2008-04-29,3776.94,469.65,121.2324,1.0462415622339722
2008-04-30,3959.12,465.55,121.2228,1.0463377057123997
2008-05-05,4055.78,466.65,121.33,1.04643385802585
2008-05-06,4010.89,469.48,121.3305,1.0465300191751352
2008-05-07,3821.32,471.04,120.9876,1.0466261891610675
2008-05-08,3925.04,472.73,121.0276,1.046722367984459
2008-05-09,3878.92,474.6,121.0549,1.0468185556461216
2008-05-12,3904.92,475.35,121.0697,1.0469147521468676
2008-05-13,3851.69,475.96,121.0837,1.0470109574875093
2008-05-14,3975.78,474.09,121.09,1.047107171668859
2008-05-15,3948.09,467.73,121.0976,1.0472033946917287
2008-05-16,3936.12,468.97,121.1107,1.0472996265569314
2008-05-19,3914.07,467.67,121.1223,1.0473958672652797
2008-05-20,3710.82,463.92,121.1195,1.047492116817586
2008-05-21,3783.05,465.72,121.1109,1.0475883752146629
2008-05-22,3711.44,463.9,121.1271,1.0476846424573234
2008-05-23,3675.15,463.48,121.1471,1.0477809185463802
2008-05-26,3559.22,463.48,121.1714,1.0478772034826462
2008-05-27,3576.2,461.9,121.1823,1.0479734972669348
2008-05-28,3676.23,461.04,121.2155,1.0480697999000586
2008-05-29,3580.87,456.3,121.2366,1.048166111382831
2008-05-30,3611.33,456.36,121.2553,1.0482624317160651
2008-06-02,3625.83,456.66,121.2882,1.0483587609005744
2008-06-03,3614.11,455.09,121.3143,1.048455098937172
2008-06-04,3546.92,454.76,121.3247,1.0485514458266718
2008-06-05,3512.14,456.96,121.3436,1.048647801569887
