Date,中债,中证全指,CRB
2007/12/7,117.5147,5091.756,935.78
2007/12/10,117.5468,5161.919,941.91
2007/12/11,117.5784,5175.076,942.85
2007/12/12,117.6317,5095.543,942.9
2007/12/13,117.6037,4958.043,935.08
2007/12/14,117.728,5007.911,925.64
2007/12/17,117.7943,4876.761,921.11
2007/12/18,117.8385,4836.174,912.17
2007/12/19,117.8441,4941.784,880.24
2007/12/20,117.8574,5043.535,927.22
2007/12/21,117.8438,5101.779,940.96
2007/12/24,117.9101,5234.262,940.96
2007/12/25,117.9249,5201.181,
2007/12/26,117.9428,5233.351,944.67
2007/12/27,118.0813,5308.889,946.58
2007/12/28,118.0377,5261.563,942.07
2008/1/2,118.1034,5272.814,938.58
2008/1/3,118.0966,5319.861,954.71
2008/1/4,118.0986,5361.574,961.52
2008/1/7,118.1596,5393.343,950.62
2008/1/8,118.1995,5386.531,946.19
2008/1/9,118.2125,5435.807,946.26
2008/1/10,118.2113,5456.541,934.42
2008/1/11,118.25,5484.677,913.99
2008/1/14,118.2483,5497.901,922.1
2008/1/15,118.2626,5443.791,907.76
2008/1/16,118.2715,5290.606,898.65
2008/1/17,118.2933,5151.626,902.01
2008/1/18,118.3281,5180.514,905.71
2008/1/21,118.4031,4914.435,
2008/1/22,118.406,4559.751,892.19
2008/1/23,118.6084,4703.047,891.1
2008/1/24,118.7923,4717.734,900.53
2008/1/25,118.8741,4761.688,899.55
2008/1/28,118.9874,4419.294,897.63
2008/1/29,119.0012,4457.944,914.69
2008/1/30,119.1051,4417.849,911.74
2008/1/31,119.235,4383.393,923.92
2008/2/1,119.5649,4320.767,923.16
2008/2/4,119.7409,4672.17,937.53
2008/2/5,119.773,4599.696,923.07
2008/2/13,119.8748,4490.721,954.84
2008/2/14,119.8862,4552.316,954.29
2008/2/15,119.8757,4497.127,951.91
2008/2/18,119.8831,4568.151,
2008/2/19,119.7689,4664.295,965.61
2008/2/20,119.8041,4567.026,962.87
2008/2/21,119.8516,4527.177,982.52
2008/2/22,119.9308,4370.285,979.55
2008/2/25,120.0002,4192.533,978.94
2008/2/26,120.0743,4238.179,983.67
2008/2/27,120.1362,4334.047,999.68
2008/2/28,120.1993,4299.513,1032.5
2008/2/29,120.2108,4348.543,1038.5
2008/3/3,120.2404,4438.265,1048
2008/3/4,120.2069,4335.446,1049.1
2008/3/5,120.1861,4292.654,1044.8
2008/3/6,120.1931,4360.986,1055.4
2008/3/7,120.1809,4300.515,1042.9
2008/3/10,120.2223,4146.299,1025.9
2008/3/11,120.2005,4165.878,1049.9
2008/3/12,120.2365,4070.116,1051.1
2008/3/13,120.2746,3971.257,1064.9
2008/3/14,120.3226,3962.673,1069.5
2008/3/17,120.3791,3820.048,1050.2
2008/3/18,120.4063,3668.897,1055.6
2008/3/19,120.4967,3761.605,1042.6
2008/3/20,120.5557,3804.054,1021.2
2008/3/21,120.6006,3796.576,
2008/3/24,120.6813,3626.188,1020.4
2008/3/25,120.814,3629.619,1013.6
2008/3/26,120.884,3606.857,1035.1
2008/3/27,120.955,3411.493,1044.3
2008/3/28,120.9703,3580.146,1046.6
2008/3/31,120.9988,3472.713,1044.2
2008/4/1,120.9736,3329.162,1033.1
2008/4/2,120.9709,3347.882,1036.2
2008/4/3,121.0053,3446.244,1039.4
2008/4/7,121.0565,3599.618,1055.5
2008/4/8,121.0714,3612.539,1045.4
2008/4/9,121.0904,3413.907,1053.4
2008/4/10,121.1079,3471.743,1054.6
2008/4/11,121.1195,3492.893,1050.8
2008/4/14,121.1732,3296.672,1042.3
2008/4/15,121.2097,3348.353,1044
2008/4/16,121.2239,3291.599,945.12
2008/4/17,121.2415,3222.741,945.94
2008/4/18,121.2858,3094.668,940.69
2008/4/21,121.3215,3116.977,939.99
2008/4/22,121.3348,3147.793,947.99
2008/4/23,121.3406,3278.33,952.19
2008/4/24,121.2278,3583.028,958.48
2008/4/25,121.189,3557.749,957.55
2008/4/28,121.2378,3474.722,959.86
2008/4/29,121.2324,3523.405,956.23
2008/4/30,121.2228,3693.106,937.7
2008/5/5,121.33,3761.009,943.76
2008/5/6,121.3305,3733.503,950.59
2008/5/7,120.9876,3579.147,956.09
2008/5/8,121.0276,3656.839,956.76
2008/5/9,121.0549,3613.494,948.58
2008/5/12,121.0697,3626.982,949.26
2008/5/13,121.0837,3560.243,964.75
2008/5/14,121.09,3657.432,952.74
2008/5/15,121.0976,3637.324,920.07
2008/5/16,121.1107,3624.233,922.32
2008/5/19,121.1223,3604.761,916.59
2008/5/20,121.1195,3443.162,909.61
2008/5/21,121.1109,3544.186,907.95
2008/5/22,121.1271,3485.63,906.9
2008/5/23,121.1471,3473.091,899.23
2008/5/26,121.1714,3364.544,
2008/5/27,121.1823,3375.407,897.95
2008/5/28,121.2155,3459.026,896.61
2008/5/29,121.2366,3401.437,862.54
2008/5/30,121.2553,3433.354,848.8
2008/6/2,121.2882,3459.044,840.96
2008/6/3,121.3143,3436.398,844.12
2008/6/4,121.3247,3369.913,840.57
2008/6/5,121.3436,3351.645,846.4
2008/6/6,121.348,3329.67,851.36
2008/6/10,121.2171,3072.333,826.54
2008/6/11,120.9491,3024.24,822.28
2008/6/12,120.9713,2957.532,817.12
2008/6/13,120.9469,2868.8,820.4
2008/6/16,120.9908,2874.103,827.57
2008/6/17,120.98,2794.751,823.82
2008/6/18,120.9952,2941.115,814.94
2008/6/19,121.008,2748.874,819.37
2008/6/20,120.823,2831.736,824.76
2008/6/23,120.7525,2760.417,827.65
2008/6/24,120.7757,2803.019,825.9
2008/6/25,120.7724,2905.014,820.46
2008/6/26,120.6055,2901.85,827.3
2008/6/27,120.4371,2748.432,833.08
2008/6/30,120.4609,2736.103,829.25
2008/7/1,120.3939,2651.605,834
2008/7/2,120.2529,2651.725,839.01
2008/7/3,120.2647,2703.529,824.19
2008/7/4,120.2621,2669.892,
2008/7/7,120.3089,2792.397,820.07
2008/7/8,120.3687,2814.947,800.87
2008/7/9,120.4273,2920.546,801.69
2008/7/10,120.5027,2875.45,811.83
2008/7/11,120.5573,2856.634,821.53
2008/7/14,120.6188,2878.256,819.61
2008/7/15,120.6251,2779.448,814.99
2008/7/16,120.6899,2705.867,795.72
2008/7/17,120.7119,2684.778,791.14
2008/7/18,120.7292,2778.367,788.47
2008/7/21,120.7789,2861.418,792.14
2008/7/22,120.7856,2846.117,794.51
2008/7/23,120.7941,2837.849,797.63
2008/7/24,120.7935,2910.292,793.14
2008/7/25,120.7806,2865.101,785.27
2008/7/28,120.8208,2903.012,785.59
2008/7/29,120.8312,2850.311,788.83
2008/7/30,120.8336,2836.668,787.36
2008/7/31,120.832,2775.717,793.58
2008/8/1,120.744,2801.817,787.54
2008/8/4,120.7694,2741.74,773.08
2008/8/5,120.803,2690.746,765.06
2008/8/6,120.8213,2719.368,762.81
2008/8/7,120.8047,2727.577,762.39
2008/8/8,120.8411,2605.719,750.24
2008/8/11,120.6828,2470.074,739.48
2008/8/12,120.7622,2457.198,726.85
2008/8/13,120.8214,2446.297,726.47
2008/8/14,120.9106,2437.082,733.67
2008/8/15,121.0366,2450.61,733.85
2008/8/18,121.1096,2319.868,738.32
2008/8/19,121.1845,2344.469,752.71
2008/8/20,121.2864,2523.282,752.11
2008/8/21,121.3587,2431.716,773.26
2008/8/22,121.4504,2405.226,776.94
2008/8/25,121.5192,2413.374,777.41
2008/8/26,121.583,2350.084,762.94
2008/8/27,121.6582,2342.147,767.23
2008/8/28,121.8229,2350.143,740.67
2008/8/29,122.0377,2397.369,734.14
2008/9/1,122.2914,2325.135,
2008/9/2,122.4353,2304.891,724.28
2008/9/3,122.5088,2276.672,727.22
2008/9/4,122.4834,2277.411,733.28
2008/9/5,122.4931,2202.446,713.49
2008/9/8,122.5366,2143.421,712.32
2008/9/9,122.6705,2145.779,710.72
2008/9/10,122.8815,2150.759,706.52
2008/9/11,123.042,2078.981,711.8
2008/9/12,123.4022,2079.673,724.7
2008/9/16,124.3671,1986.636,685.81
2008/9/17,124.9248,1929.047,685.9
2008/9/18,124.8557,1895.837,676.03
2008/9/19,124.8129,2075.091,681.02
2008/9/22,124.763,2236.41,693.71
2008/9/23,124.7774,2201.51,686.69
2008/9/24,124.9606,2216.811,686.06
2008/9/25,125.01,2297.501,684.73
2008/9/26,124.9835,2293.784,687.99
2008/10/6,125.1776,2173.738,640.93
2008/10/7,125.9056,2157.839,623.25
2008/10/8,126.8371,2092.224,607.62
2008/10/9,128.0758,2074.583,602.36
2008/10/10,128.2477,2000.572,568.6
2008/10/13,127.9481,2073.568,589.29
2008/10/14,127.7425,2017.321,599.77
2008/10/15,127.8928,1994.667,583.77
2008/10/16,127.9293,1909.941,556.63
2008/10/17,127.7414,1930.651,556.18
2008/10/20,127.6313,1974.006,526.99
2008/10/21,127.7279,1958.529,505.97
2008/10/22,127.7385,1895.822,496.78
2008/10/23,127.7593,1875.561,485.16
2008/10/24,127.8271,1839.621,477.17
2008/10/27,127.9471,1723.351,492.09
2008/10/28,128.3,1771.821,520.22
2008/10/29,128.4446,1719.812,538.22
2008/10/30,128.6495,1763.607,498.06
2008/10/31,128.6319,1728.786,483.51
2008/11/3,128.729,1719.774,483.89
2008/11/4,128.7747,1706.703,501.49
2008/11/5,128.9056,1760.609,493.95
2008/11/6,129.0882,1717.722,485.19
2008/11/7,129.2754,1747.713,482.39
2008/11/10,129.6579,1874.801,489.91
2008/11/11,129.7232,1843.607,476.61
2008/11/12,129.9289,1859.11,474.72
2008/11/13,130.2947,1927.613,476.77
2008/11/14,129.9262,1986.438,487.4
2008/11/17,129.7947,2030.485,475.02
2008/11/18,129.8406,1902.43,469.9
2008/11/19,129.4035,2017.474,463.5
2008/11/20,129.5543,1983.76,453.85
2008/11/21,129.7306,1969.389,463.57
2008/11/24,129.6399,1897.06,469.72
2008/11/25,129.2899,1888.715,475.48
2008/11/26,129.5755,1897.884,474.91
2008/11/27,130.1166,1917.861,
2008/11/28,129.9302,1871.156,472.35
2008/12/1,129.7819,1894.615,462.09
2008/12/2,129.949,1889.638,446.95
2008/12/3,130.1628,1965.414,442.52
2008/12/4,130.3784,2001.504,436.03
2008/12/5,130.7762,2018.656,426.43
2008/12/8,130.8128,2090.773,432.82
2008/12/9,130.5004,2037.74,431.17
2008/12/10,130.574,2079.117,435.2
2008/12/11,130.6047,2031.681,437.56
2008/12/12,130.8545,1954.215,425.31
2008/12/15,131.0099,1964.374,424.94
2008/12/16,131.1494,1975.006,421.05
2008/12/17,131.6802,1976.819,419.27
2008/12/18,132.0212,2015.694,414.92
2008/12/19,132.0995,2018.463,413.55
2008/12/22,132.1012,1987.755,414.54
2008/12/23,132.0779,1897.225,392.54
2008/12/24,132.0682,1863.8,392.22
2008/12/25,132.0522,1852.419,
2008/12/26,131.9831,1851.518,391.44
2008/12/29,132.0206,1850.48,393.01
2008/12/30,132.0257,1832.91,394.03
2008/12/31,132.0502,1820.805,402.56
2009/1/5,132.2607,1880.716,420.65
2009/1/6,132.3367,1937.145,436.68
2009/1/7,132.4311,1924.012,431.62
2009/1/8,132.4927,1878.181,420.94
2009/1/9,132.5618,1904.861,426.4
2009/1/12,132.5591,1900.347,423.6
2009/1/13,132.2793,1863.367,422.72
2009/1/14,131.9557,1928.869,424.22
2009/1/15,131.6547,1920.206,419.16
2009/1/16,131.4036,1954.438,425.35
2009/1/19,131.2874,1986.672,
2009/1/20,130.8819,1994.107,418.24
2009/1/21,130.7533,1985.016,415.61
2009/1/22,131.0018,2004.951,410.85
2009/1/23,131.132,1990.657,411.9
2009/2/2,131.0501,2011.683,422.93
2009/2/3,130.7768,2060.808,433.52
2009/2/4,130.4304,2107.749,440.9
2009/2/5,129.9505,2098.018,436.32
2009/2/6,130.1448,2181.239,442.51
2009/2/9,130.3057,2224.714,456.35
2009/2/10,130.275,2265.161,451.01
2009/2/11,130.3694,2260.82,446.37
2009/2/12,130.6918,2248.091,446.85
2009/2/13,130.754,2320.792,448.16
2009/2/16,130.7669,2389.387,
2009/2/17,130.5517,2319.441,436.67
2009/2/18,130.5846,2209.862,434.13
2009/2/19,130.7062,2227.125,437.76
2009/2/20,130.682,2261.478,431.3
2009/2/23,130.7087,2305.777,434.73
2009/2/24,130.751,2200.654,434.26
2009/2/25,130.7869,2206.574,442.68
2009/2/26,130.8636,2121.251,447.26
2009/2/27,130.8536,2082.852,441.59
2009/3/2,130.8662,2093.447,440.05
2009/3/3,130.8393,2071.431,446.31
2009/3/4,130.8146,2198.107,452.69
2009/3/5,130.6791,2221.076,455.61
2009/3/6,130.7526,2193.007,460.5
2009/3/9,130.8209,2118.748,455.2
2009/3/10,130.868,2158.568,461.9
2009/3/11,130.9555,2139.025,455.93
2009/3/12,130.9985,2133.881,452.04
2009/3/13,130.9985,2128.848,455.85
2009/3/16,131.0535,2153.291,458.35
2009/3/17,131.1687,2218.326,456.65
2009/3/18,131.1626,2223.725,450.41
2009/3/19,131.1982,2265.759,462.69
2009/3/20,131.1793,2281.087,459.89
2009/3/23,131.2313,2325.48,459.89
2009/3/24,131.1721,2338.42,461.42
2009/3/25,131.1415,2291.555,459.14
2009/3/26,131.1095,2361.704,468.08
2009/3/27,131.059,2374.438,465.55
2009/3/30,131.0557,2358.04,462.17
2009/3/31,131.0664,2373.213,467.53
2009/4/1,131.0264,2408.017,467.13
2009/4/2,131.0214,2425.291,472.49
2009/4/3,130.8976,2419.778,481.65
2009/4/7,130.8569,2439.182,480.03
2009/4/8,130.7841,2347.385,480.51
2009/4/9,130.7532,2379.876,484.79
2009/4/10,130.766,2444.226,
2009/4/13,130.7322,2513.701,490.25
2009/4/14,130.7397,2527.181,488.24
2009/4/15,130.747,2536.056,499.29
2009/4/16,130.7631,2534.134,502.7
2009/4/17,130.8629,2503.935,508.88
2009/4/20,130.9145,2557.456,504.82
2009/4/21,130.9329,2535.828,495.14
2009/4/22,130.9256,2461.346,498.13
2009/4/23,130.9113,2463.954,516.19
2009/4/24,130.9171,2448.595,515.1
2009/4/27,130.9529,2405.348,506.87
2009/4/28,130.9603,2401.438,498.56
2009/4/29,131.0291,2468.192,505.21
2009/4/30,131.066,2477.569,515.91
2009/5/4,131.1153,2559.911,524.45
2009/5/5,131.1272,2567.337,525.13
2009/5/6,131.1517,2592.52,536.21
2009/5/7,131.1819,2597.447,546.14
2009/5/8,131.2553,2625.645,543.74
2009/5/11,131.3136,2579.747,535.38
2009/5/12,131.3464,2618.172,542.18
2009/5/13,131.4222,2663.766,542.18
2009/5/14,131.4787,2639.887,534.29
2009/5/15,131.567,2645.263,537.42
2009/5/18,131.6344,2652.779,540.55
2009/5/19,131.668,2676.682,545.96
2009/5/20,131.7145,2651.414,542.12
2009/5/21,131.6999,2610.622,537.2
2009/5/22,131.665,2597.601,543.26
2009/5/25,131.6634,2610.01,
2009/5/26,131.6412,2588.575,543.53
2009/5/27,131.6439,2632.93,543.58
2009/6/1,131.6848,2721.28,581.04
2009/6/2,131.678,2724.302,579.93
2009/6/3,131.6712,2778.589,574.71
2009/6/4,131.616,2767.244,576.1
2009/6/5,131.5899,2753.891,579.56
2009/6/8,131.5983,2768.336,588.56
2009/6/9,131.6022,2787.887,601.86
2009/6/10,131.5799,2816.247,610.2
2009/6/11,131.5395,2797.32,615.7
2009/6/12,131.5097,2743.762,614.35
2009/6/15,131.5539,2789.549,601.42
2009/6/16,131.5649,2776.022,596.06
2009/6/17,131.5897,2810.123,591.2
2009/6/18,131.5886,2853.903,591.38
2009/6/19,131.55,2880.492,593.02
2009/6/22,131.5283,2896.302,579.68
2009/6/23,131.4961,2892.697,583.94
2009/6/24,131.4476,2922.299,590.91
2009/6/25,131.4343,2925.046,596.49
2009/6/26,131.3864,2928.211,616.72
2009/6/29,131.4405,2975.314,613.37
2009/6/30,131.4459,2959.362,612.25
2009/7/1,131.4076,3008.15,610.7
2009/7/2,131.4193,3060.254,609.65
2009/7/3,131.4042,3088.367,
2009/7/6,131.3815,3124.667,601.82
2009/7/7,131.3357,3089.45,606.46
2009/7/8,131.325,3080.774,597.03
2009/7/9,131.1392,3123.035,614.87
2009/7/10,131.0532,3113.932,604.95
2009/7/13,131.0359,3080.556,606.18
2009/7/14,131.0181,3145.157,614.71
2009/7/15,130.8837,3188.551,625.89
2009/7/16,130.6735,3183.742,623.25
2009/7/17,130.521,3189.741,625.28
2009/7/20,130.4531,3266.92,643.1
2009/7/21,130.5304,3213.206,643.13
2009/7/22,130.6223,3296.615,628.76
2009/7/23,130.6558,3328.49,652.35
2009/7/24,130.6254,3372.603,659.22
2009/7/27,130.6374,3435.212,663.24
2009/7/28,130.6518,3438.371,658.89
2009/7/29,130.6178,3266.432,646.77
2009/7/30,130.6035,3321.56,665.9
2009/7/31,130.5426,3412.062,677.36
2009/8/3,130.5486,3462.59,691.92
2009/8/4,130.5558,3471.442,645.31
2009/8/5,130.5723,3428.501,697.98
2009/8/6,130.6024,3356.33,697.98
2009/8/7,130.6245,3260.69,690.01
2009/8/10,130.6552,3249.76,708.7
2009/8/11,130.6574,3264.726,706.53
2009/8/12,130.6791,3112.719,709.85
2009/8/13,130.6911,3140.56,723.83
2009/8/14,130.6885,3046.972,717.96
2009/8/17,130.7144,2870.63,695.76
2009/8/18,130.7456,2910.884,698.28
2009/8/19,130.762,2785.584,691.03
2009/8/20,130.7911,2911.582,697.97
2009/8/21,130.824,2960.771,704.26
2009/8/24,130.8679,2993.429,712.2
2009/8/25,130.8779,2915.803,704.64
2009/8/26,130.8688,2967.595,706.14
2009/8/27,130.8667,2946.395,713.69
2009/8/28,130.8907,2860.688,718.16
2009/8/31,130.9507,2667.745,712.42
2009/9/1,130.9511,2683.724,709.08
2009/9/2,130.9619,2714.974,707.67
2009/9/3,130.9866,2845.024,721.93
2009/9/4,130.9771,2861.609,724.2
2009/9/7,131.0209,2881.116,
2009/9/8,131.0447,2930.475,736.1
2009/9/9,131.0489,2946.259,735.4
2009/9/10,131.0395,2924.883,729.44
